,MotID,LidID,EinstID,Timastimpill
650,109,763,2151,2007-04-02 18:51:56.310
651,109,764,817,2007-04-02 14:19:29.233
652,109,765,304,2007-03-28 15:45:05.187
653,109,765,360,2007-03-28 15:45:25.653
654,109,1014,621,2007-04-02 23:21:22.763
655,109,1020,453,2007-04-02 23:24:29.827
656,109,1572,1469,2007-04-25 23:04:25.763
657,109,1693,2085,2007-04-23 10:04:28.297
658,109,1954,1024,2007-03-01 10:45:15.560
659,109,1955,1785,2007-03-31 11:52:57.013
660,109,2071,1829,2007-04-03 12:54:56.247
661,109,2071,1832,2007-04-03 12:55:47.373
662,109,2218,21,2007-04-25 23:11:10.357
663,109,2241,1521,2007-03-30 14:50:26.717
664,109,2579,2012,2007-03-05 10:46:54.983
665,109,2690,584,2007-03-05 20:15:06.110
666,109,2697,219,2007-04-02 18:12:30.950
667,109,2697,1383,2007-04-02 18:12:30.950
668,109,2792,2042,2007-03-14 15:42:53.467
669,109,2873,635,2007-04-02 23:16:49.780
670,109,2972,2291,2007-04-23 10:09:04.357
671,109,2976,2237,2007-04-02 10:26:20.247
672,109,2978,15,2007-04-02 10:57:18.327
673,109,2979,766,2007-04-02 17:14:00.310
674,109,2980,2256,2007-04-02 20:28:00.500
675,109,2981,80,2007-04-04 19:17:00.747
676,109,2981,1621,2007-04-06 13:50:41.483
677,110,70,876,2007-04-11 14:05:18.140
678,110,88,817,2007-04-11 14:07:22.797
679,110,138,177,2007-03-19 10:27:52.107
680,110,1019,630,2007-04-10 23:08:49.200
681,110,1049,153,2007-03-19 10:29:04.797
682,110,1203,1603,2007-04-11 16:43:37.780
683,110,1616,2249,2007-04-11 22:18:24.937
684,110,2071,1829,2007-04-03 16:37:36.360
685,110,2071,1832,2007-04-03 16:37:36.360
686,110,2457,2139,2007-04-13 11:23:38.217
687,111,3005,1000,2007-07-04 21:54:40.670
688,111,3005,1451,2007-07-04 21:54:24.920
689,111,3009,153,2007-07-05 09:05:46.420
690,111,3013,1591,2007-07-05 10:08:51.793
691,112,363,894,2007-09-26 22:17:51.343
692,112,1019,2280,2007-09-26 23:19:01.890
693,112,1255,1004,2007-09-20 23:19:06.077
694,112,3028,1591,2007-09-26 12:48:26.860
695,113,27,621,2007-10-11 09:53:32.107
696,113,88,817,2007-10-11 23:30:43.717
697,113,1022,1934,2007-10-11 15:47:27.607
698,113,1024,177,2007-10-09 21:37:30.043
699,113,1049,153,2007-10-09 21:41:17.233
700,113,1203,1603,2007-10-11 14:23:58.793
701,114,27,621,2007-11-17 00:38:23.780
702,116,361,830,2008-02-27 10:33:22.153
703,117,363,894,2007-12-06 10:36:13.217
704,117,1015,525,2007-12-06 23:17:48.810
705,118,19,1048,2008-01-24 10:58:52.903
706,119,138,177,2008-01-11 12:16:18.293
707,119,763,2151,2008-01-08 20:22:27.997
708,119,1019,621,2008-01-08 23:48:58.140
709,119,1203,1603,2008-01-09 22:37:12.967
710,119,1255,1004,2008-01-07 18:19:53.543
711,119,1955,1785,2008-01-09 23:30:24.153
712,119,2792,2043,2008-01-08 22:11:05.000
713,121,18,570,2008-03-11 11:37:33.467
714,121,61,531,2008-03-31 21:57:08.390
715,121,79,728,2008-03-27 11:40:53.560
716,121,109,1603,2008-03-27 23:21:40.577
717,121,115,1176,2008-03-30 21:22:43.340
718,121,115,1383,2008-03-30 21:20:29.467
719,121,125,2479,2008-04-30 11:19:51.140
720,121,129,345,2008-03-31 22:40:36.153
721,121,132,70,2008-04-01 13:33:22.670
722,121,138,177,2008-02-15 13:19:44.043
723,121,140,153,2008-02-15 13:21:03.967
724,121,147,795,2008-04-07 14:20:06.187
725,121,171,1162,2008-04-08 09:22:21.437
726,121,171,1317,2008-03-06 10:53:12.263
727,121,356,1116,2008-03-28 16:05:15.700
728,121,360,2222,2008-03-14 20:17:01.310
729,121,361,829,2008-03-14 21:33:12.763
730,121,406,1369,2008-03-31 22:21:05.780
731,121,510,1004,2008-02-13 18:51:43.297
732,121,510,1645,2008-02-13 18:51:43.297
733,121,658,544,2008-04-01 08:47:20.280
734,121,763,1330,2008-03-29 18:28:23.733
735,121,764,349,2008-03-18 11:58:18.827
736,121,1014,76,2008-04-24 16:12:27.610
737,121,1015,633,2008-04-24 16:05:57.060
738,121,1015,2332,2008-03-11 00:31:45.937
739,121,1034,2479,2008-04-30 11:18:56.233
740,121,1047,624,2008-04-01 16:58:17.093
741,121,1130,1468,2008-04-05 17:39:27.793
742,121,1206,511,2008-03-18 21:26:37.293
743,121,1208,992,2008-03-31 22:39:50.717
744,121,1448,1065,2008-04-15 22:11:04.187
745,121,1500,2399,2008-04-01 00:44:37.000
746,121,1582,2049,2008-04-24 15:04:16.577
747,121,1867,803,2008-03-25 22:41:27.373
748,121,1954,1024,2008-02-18 23:29:47.543
749,121,1955,1785,2008-03-31 20:26:52.327
750,121,2059,932,2008-03-31 17:13:46.763
751,121,2069,611,2008-04-01 16:51:31.497
752,121,2218,430,2008-04-05 17:30:46.013
753,121,2219,714,2008-04-05 17:34:39.403
754,121,2579,2012,2008-02-28 08:51:36.623
755,121,2690,584,2008-03-15 22:59:39.390
756,121,2697,219,2008-03-30 21:28:35.373
757,121,2792,2043,2008-03-30 22:58:35.967
758,121,2972,1161,2008-03-10 12:33:58.310
759,121,2978,15,2008-04-01 08:49:59.360
760,121,2979,766,2008-03-31 22:08:07.327
761,121,3034,1074,2008-04-03 05:10:05.310
762,121,3261,1830,2008-04-07 15:50:17.700
763,121,3261,1832,2008-04-07 15:49:32.623
764,121,3297,2300,2008-02-29 17:36:56.653
765,121,3298,1437,2008-04-01 15:23:24.670
766,121,3299,1964,2008-04-01 15:26:41.123
767,121,3304,513,2008-04-10 12:02:01.013
768,121,3304,1621,2008-04-10 12:02:35.513
769,121,3305,2073,2008-04-10 11:43:07.983
770,121,3305,2148,2008-04-10 11:42:42.467
771,121,3306,1334,2008-04-02 00:14:41.810
772,123,3259,345,2008-02-16 23:26:29.000
773,124,115,1176,2008-04-01 23:11:44.623
774,124,115,1383,2008-04-01 23:11:44.623
775,124,360,2222,2008-04-01 22:05:12.140
776,124,363,894,2008-04-01 10:36:50.013
777,124,2792,2043,2008-03-30 22:38:49.140
778,125,363,894,2008-04-06 09:37:59.873
779,125,1049,153,2008-04-04 08:30:33.357
780,125,1203,1603,2008-04-10 11:57:15.340
781,125,1255,1004,2008-04-10 09:56:37.217
782,125,1830,630,2008-03-28 08:38:10.530
783,125,2071,1830,2008-04-07 15:33:17.310
784,125,2071,1832,2008-04-07 15:31:33.123
785,127,3425,2126,2008-08-31 22:17:20.763
786,127,3427,2547,2008-08-31 20:46:01.717
787,127,3428,2586,2008-08-31 22:50:07.483
788,127,3430,2606,2008-08-31 23:01:07.153
789,127,3431,2584,2008-08-31 22:48:18.030
790,127,3432,2571,2008-08-31 22:40:37.513
791,127,3435,2645,2008-09-01 09:01:55.623
792,128,27,621,2008-10-02 00:56:45.217
793,128,2219,21,2008-10-21 16:15:49.153
794,129,93,2189,2008-11-16 20:15:27.750
795,129,138,177,2008-11-11 13:42:45.763
796,129,1019,621,2008-11-20 14:24:02.263
797,129,3453,2284,2008-11-21 10:57:44.577
798,130,93,2189,2008-10-07 09:22:17.700
799,131,482,1941,2008-09-26 15:49:06.593
800,131,1014,76,2008-09-23 17:24:25.437
801,131,1015,633,2008-09-23 17:26:32.187
802,131,3028,1591,2008-09-23 17:29:46.403
803,132,156,1074,2008-11-04 16:48:10.077
804,132,1020,630,2008-11-07 01:05:54.780
805,132,1255,1004,2008-11-07 14:38:14.687
806,132,2792,2043,2008-10-31 13:36:34.327
807,132,2840,584,2008-11-04 19:17:07.233
808,132,3443,1597,2008-11-06 09:02:21.327
809,133,155,2404,2009-01-27 14:46:43.530
810,133,1203,1603,2009-01-28 22:21:09.077
811,133,1255,1004,2009-01-18 14:09:09.860
812,133,1955,1785,2009-01-28 23:46:51.623
813,133,2071,1838,2009-01-27 13:09:55.967
814,133,2840,584,2009-01-26 21:32:44.640
815,133,3031,270,2009-01-28 09:37:30.110
816,133,3500,2042,2009-01-18 14:34:09.437
817,134,360,2222,2008-11-26 20:39:26.623
818,134,1442,1074,2008-11-25 10:59:03.280
819,134,1955,1785,2008-11-27 18:36:02.293
820,134,1955,2395,2008-11-27 18:38:01.217
821,134,3500,2059,2008-11-24 16:01:15.717
822,135,1019,621,2009-02-19 01:35:26.640
823,135,3560,1832,2009-02-17 17:52:46.437
824,137,156,1074,2009-01-06 12:22:45.513
825,137,1049,153,2009-01-07 15:38:49.263
826,137,1203,1603,2009-01-07 21:32:16.140
827,137,1255,1004,2009-01-06 11:01:45.500
828,137,1830,212,2009-01-07 10:47:37.967
829,137,2071,1832,2009-01-07 14:02:47.297
830,137,3500,2042,2009-01-08 08:42:38.983
831,138,27,76,2009-03-31 10:09:24.937
832,138,39,932,2009-03-30 22:01:43.483
833,138,42,18,2009-03-31 12:45:37.920
834,138,43,1065,2009-03-31 12:51:26.840
835,138,44,22,2009-03-31 12:53:49.950
836,138,55,354,2009-03-23 13:49:51.403
837,138,71,621,2009-04-26 19:13:27.950
838,138,88,1441,2009-03-03 15:24:23.280
839,138,121,992,2009-03-31 21:15:48.967
840,138,125,1620,2009-04-25 00:43:31.013
841,138,147,803,2009-04-21 20:17:07.060
842,138,170,1185,2009-04-12 12:01:19.593
843,138,171,1317,2009-02-24 13:33:33.077
844,138,356,1102,2009-02-27 22:36:57.903
845,138,356,2060,2009-02-27 22:33:12.483
846,138,406,1369,2009-03-17 11:31:06.967
847,138,515,1309,2009-03-30 22:48:29.827
848,138,762,104,2009-03-11 14:28:44.560
849,138,764,1164,2009-03-03 15:25:43.233
850,138,1024,177,2009-03-09 09:24:41.327
851,138,1049,153,2009-03-09 09:21:29.747
852,138,1175,1265,2009-03-29 22:10:10.170
853,138,1175,1495,2009-03-29 22:10:24.670
854,138,1255,1004,2009-03-04 21:08:32.403
855,138,1830,630,2009-03-28 11:04:07.937
856,138,1839,128,2009-03-31 10:36:52.013
857,138,1954,1024,2009-02-23 15:15:55.140
858,138,2216,802,2009-04-21 20:16:00.640
859,138,2505,2073,2009-04-01 09:16:33.403
860,138,2579,2012,2009-03-20 12:51:28.293
861,138,2690,584,2009-03-14 20:32:04.747
862,138,2972,2438,2009-02-24 13:39:59.513
863,138,2978,15,2009-03-24 00:12:59.903
864,138,3261,1830,2009-03-18 16:04:36.187
865,138,3261,1832,2009-03-18 16:04:36.187
866,138,3300,447,2009-04-27 10:44:09.343
867,138,3301,2427,2009-04-11 01:54:25.857
868,138,3306,1010,2009-03-30 22:39:43.827
869,138,3451,282,2009-03-30 22:25:30.280
870,138,3606,2845,2009-04-20 14:42:01.763
871,138,3607,2851,2009-04-27 14:38:39.263
872,138,3608,2756,2009-03-25 14:47:52.060
873,138,3610,2042,2009-04-24 17:42:34.467
874,138,3611,2039,2009-04-24 17:44:14.403
875,138,3612,822,2009-03-27 15:06:39.860
876,138,3613,2763,2009-03-28 19:01:05.483
877,138,3614,2783,2009-03-30 22:12:36.983
878,138,3617,531,2009-03-31 20:56:13.153
879,138,3618,413,2009-03-31 21:03:28.937
880,138,3619,988,2009-03-31 21:27:15.420
881,138,3620,513,2009-04-01 09:30:05.733
882,138,3620,1407,2009-04-01 09:33:06.750
883,139,764,1164,2009-03-05 13:13:01.420
884,139,1208,992,2009-03-03 10:17:20.640
885,139,1442,1074,2009-03-05 09:09:53.560
886,140,61,531,2009-01-26 18:49:42.890
887,140,93,728,2009-02-04 20:54:10.403
888,140,129,345,2009-01-26 18:51:48.717
889,141,1024,177,2009-03-25 13:56:46.577
890,141,1049,153,2009-03-25 13:55:53.860
891,141,1255,1004,2009-04-01 19:50:34.997
892,141,1830,630,2009-03-31 18:09:01.360
893,141,2505,2073,2009-03-30 13:05:22.607
894,141,2840,584,2009-03-26 18:21:25.420
895,141,2975,506,2009-03-31 22:12:52.497
896,141,3500,2042,2009-03-31 00:23:54.187
897,142,121,992,2009-04-16 12:02:43.030
898,142,505,177,2009-04-16 09:58:39.093
899,142,1015,525,2009-04-16 08:41:44.623
900,142,1255,1004,2009-04-15 00:29:44.437
901,142,1442,1074,2009-04-16 09:09:18.700
902,144,3005,1000,2009-07-03 22:32:54.640
903,144,3005,1451,2009-07-03 22:32:54.640
904,144,3006,157,2009-07-07 22:44:58.903
905,144,3009,153,2009-07-03 22:31:48.343
906,144,3010,157,2009-07-07 19:52:44.920
907,144,3864,630,2009-07-04 12:26:37.403
908,144,3870,353,2009-07-06 15:27:03.873
909,145,93,728,2009-11-17 10:34:50.950
910,145,673,2888,2009-11-19 00:00:37.593
911,145,3453,2125,2009-11-18 23:54:14.093
912,145,4228,1244,2009-11-19 21:20:59.857
913,147,93,728,2009-10-20 11:17:15.450
914,147,3031,270,2009-10-17 18:18:45.060
915,148,93,728,2010-02-02 22:58:15.513
916,148,4287,513,2010-02-04 21:43:36.750
917,149,671,1483,2010-04-25 13:35:55.843
918,149,1049,153,2010-04-27 09:20:59.983
919,149,1255,1004,2010-04-28 09:36:25.030
920,149,1438,509,2010-04-28 17:18:48.590
921,149,3034,691,2010-04-26 10:20:53.890
922,149,3500,2042,2010-04-27 16:17:11.357
923,150,1019,621,2009-10-21 19:37:08.840
924,150,1049,153,2009-10-20 10:57:12.500
925,150,3500,2042,2009-10-09 18:12:16.170
926,150,4158,2730,2009-10-05 14:02:25.327
927,151,1019,952,2009-09-21 14:28:58.437
928,151,2840,1964,2009-09-18 22:15:23.373
929,151,3033,1093,2009-09-26 00:57:33.093
930,152,1024,177,2009-09-07 14:25:26.717
931,152,1086,1283,2009-09-07 14:24:32.747
932,153,1049,153,2010-01-12 11:21:24.263
933,153,1208,992,2010-01-11 21:19:02.390
934,153,3500,2042,2010-01-11 13:52:33.653
935,153,4264,288,2010-01-12 21:27:54.577
936,154,1867,1071,2009-12-02 21:51:03.497
937,154,3500,2042,2009-12-02 21:38:41.123
938,154,4258,960,2009-12-03 22:39:21.810
939,155,1435,1483,2010-04-14 19:34:24.780
940,155,1955,1785,2010-04-15 16:16:12.623
941,155,2690,584,2010-03-30 20:25:03.047
942,155,3297,2364,2010-04-14 17:00:15.293
943,155,3500,2042,2010-04-09 10:38:55.653
944,158,90,150,2010-01-28 21:54:44.250
945,158,1049,277,2010-01-27 14:40:55.857
946,158,1582,8,2010-01-29 09:16:53.107
947,158,1834,1838,2010-01-27 13:15:06.390
948,158,2071,2444,2010-01-27 13:11:43.937
949,158,3004,2454,2010-01-29 09:19:53.013
950,158,3033,2453,2010-01-29 09:19:24.390
951,158,3034,691,2010-01-29 09:18:53.543
952,158,3442,2469,2010-01-27 09:47:48.983
953,158,3442,2742,2010-01-27 09:47:48.983
954,158,3610,2042,2010-01-22 13:03:11.000
955,158,3611,2039,2010-01-22 13:04:22.000
956,159,1203,2887,2009-11-19 16:54:58.357
957,159,3442,2469,2009-11-16 08:36:28.107
958,159,3442,2742,2009-11-16 08:36:17.983
959,160,510,1004,2010-03-25 20:22:15.610
960,160,510,1645,2010-03-25 20:22:15.610
961,160,1049,277,2010-03-15 14:47:45.420
962,160,1675,1683,2010-03-22 13:47:38.733
963,160,1830,630,2010-03-25 16:25:10.437
964,160,1834,1838,2010-03-18 23:07:25.170
965,160,2071,2444,2010-03-18 23:02:10.297
966,160,3297,1912,2010-03-25 21:00:37.467
967,160,3500,2042,2010-03-23 20:52:12.060
968,160,4158,2730,2010-03-17 15:38:58.060
969,161,93,728,2010-01-06 12:18:26.077
970,161,3238,345,2010-01-07 11:17:40.843
971,161,3620,513,2010-01-05 22:08:50.967
972,161,3620,1407,2010-01-05 22:08:50.967
973,162,1034,630,2010-02-19 11:00:08.280
974,162,3500,2042,2010-02-23 16:03:32.373
975,162,3560,2905,2010-02-21 12:35:32.030
976,162,3594,2365,2010-02-16 00:40:48.373
977,165,42,18,2010-04-05 11:21:28.060
978,165,43,1065,2010-04-05 11:25:36.123
979,165,44,22,2010-04-05 11:43:02.937
980,165,55,354,2010-04-14 15:42:50.013
981,165,71,621,2010-04-11 23:04:42.263
982,165,79,729,2010-04-15 19:51:01.670
983,165,89,1722,2010-05-03 22:37:10.687
984,165,90,1314,2010-05-07 11:35:32.840
985,165,90,2000,2010-05-07 11:35:11.047
986,165,125,1620,2010-04-15 10:59:01.450
987,165,131,511,2010-05-02 17:48:57.653
988,165,132,70,2010-05-10 22:35:11.747
989,165,140,153,2010-03-15 09:04:42.280
990,165,145,204,2010-04-13 13:06:29.233
991,165,147,1071,2010-04-11 18:01:50.310
992,165,354,872,2010-04-08 14:41:19.763
993,165,354,2742,2010-04-08 14:38:17.373
994,165,363,1267,2010-04-22 10:19:51.717
995,165,406,1369,2010-03-09 03:34:34.450
996,165,455,905,2010-04-15 15:43:36.043
997,165,505,177,2010-03-15 09:05:35.110
998,165,515,129,2010-04-15 14:40:10.717
999,165,587,1314,2010-05-07 11:36:30.590
1000,165,587,2000,2010-05-07 11:36:56.123
1001,165,762,452,2010-04-15 14:14:20.107
1002,165,763,1304,2010-04-16 12:33:47.793
1003,165,1021,1024,2010-02-10 11:13:44.543
1004,165,1176,1483,2010-04-23 23:51:02.950
1005,165,1176,2380,2010-04-23 23:51:43.187
1006,165,1255,1004,2010-02-15 20:15:51.733
1007,165,1261,1276,2010-04-15 20:07:16.983
1008,165,1582,259,2010-05-08 16:57:53.653
1009,165,1834,2444,2010-04-14 13:14:39.483
1010,165,1839,43,2010-04-09 08:56:13.530
1011,165,1955,1785,2010-04-15 21:21:07.280
1012,165,2059,633,2010-04-06 21:39:27.250
1013,165,2184,1745,2010-03-24 23:19:48.577
1014,165,2241,790,2010-04-15 22:02:04.280
1015,165,2241,3134,2010-04-15 22:01:31.950
1016,165,2243,1363,2010-04-14 19:06:03.293
1017,165,2505,2073,2010-04-13 13:53:39.967
1018,165,2579,2012,2010-03-05 13:01:27.043
1019,165,2691,2159,2010-05-03 13:05:16.153
1020,165,2692,2159,2010-05-03 13:05:48.810
1021,165,2697,219,2010-04-15 14:45:36.200
1022,165,2840,1964,2010-02-27 14:51:16.123
1023,165,2972,2438,2010-04-14 14:57:55.543
1024,165,2973,2159,2010-05-03 10:04:48.217
1025,165,3004,2454,2010-05-08 16:59:34.217
1026,165,3033,495,2010-05-08 16:56:49.373
1027,165,3034,691,2010-04-22 19:29:35.840
1028,165,3261,1831,2010-04-14 12:55:58.360
1029,165,3297,1220,2010-05-06 20:13:40.250
1030,165,3301,2427,2010-04-14 15:45:35.280
1031,165,3306,767,2010-04-14 20:05:27.153
1032,165,3441,531,2010-04-15 21:09:06.170
1033,165,3451,282,2010-04-14 20:31:46.810
1034,165,3594,2740,2010-04-15 11:44:45.450
1035,165,3605,245,2010-05-05 21:57:10.640
1036,165,3606,2845,2010-03-05 13:04:34.123
1037,165,3607,2851,2010-03-05 13:13:58.513
1038,165,3608,2756,2010-04-07 13:10:17.247
1039,165,3609,728,2010-04-15 19:56:47.110
1040,165,3610,2042,2010-05-07 00:21:23.653
1041,165,3611,2171,2010-05-07 00:25:33.827
1042,165,3613,3154,2010-04-24 09:33:34.297
1043,165,3614,365,2010-04-06 21:51:48.593
1044,165,3618,413,2010-04-15 21:16:53.810
1045,165,4164,1316,2010-04-14 14:55:49.343
1046,165,4193,1017,2010-04-14 20:35:02.983
1047,165,4257,264,2010-02-11 10:26:33.513
1048,165,4439,829,2010-04-11 16:22:04.327
1049,165,4440,822,2010-04-11 16:36:34.403
1050,165,4443,2765,2010-04-24 09:37:12.090
1051,165,4447,3136,2010-04-20 15:18:44.763
1052,165,4467,3159,2010-04-26 14:17:44.593
1053,169,4375,2940,2010-02-26 15:01:49.590
1054,169,4381,2967,2010-02-25 14:39:38.483
1055,169,4396,2680,2010-02-25 19:40:43.607
1056,169,4398,2998,2010-02-25 20:26:06.403
1057,169,4398,3000,2010-02-25 20:24:46.263
1058,169,4401,3005,2010-02-27 19:30:21.967
1059,169,4401,3011,2010-02-27 19:32:52.013
1060,170,79,729,2010-04-19 21:59:39.797
1061,170,93,728,2010-04-19 22:02:56.250
1062,170,2505,2073,2010-04-15 14:50:02.233
1063,170,2978,15,2010-04-05 16:54:18.060
1064,171,4257,264,2010-04-09 21:52:47.107
1065,172,1049,153,2010-10-20 09:32:59.483
1066,172,1834,2444,2010-10-20 09:07:20.093
1067,172,3500,2042,2010-10-20 23:36:22.950
1068,175,3594,2362,2010-12-06 10:02:58.140
1069,177,140,153,2011-04-10 13:09:22.030
1070,177,505,177,2011-04-10 13:11:48.997
1071,177,1255,999,2011-04-13 14:25:00.920
1072,177,1261,1276,2011-03-31 10:35:45.577
1073,177,1582,259,2011-04-11 14:09:21.843
1074,177,1830,322,2011-04-01 09:44:21.497
1075,177,1834,2444,2011-04-11 13:29:54.043
1076,177,2071,1831,2011-04-11 13:36:58.640
1077,177,2072,1290,2011-04-13 22:57:31.293
1078,177,3004,2721,2011-04-14 17:24:41.043
1079,177,3034,691,2011-04-11 12:47:28.140
1080,177,4706,179,2011-04-10 13:11:08.670
1081,177,4706,3337,2011-04-10 13:11:08.670
1082,177,4857,3306,2011-04-07 11:33:29.860
1083,177,4894,630,2011-04-14 15:31:12.530
1084,177,4974,2284,2011-04-01 23:00:45.623
1085,178,496,112,2010-10-13 10:46:12.060
1086,179,1471,15,2011-01-26 17:26:47.717
1087,179,3238,950,2011-02-02 15:02:34.187
1088,179,3618,413,2011-02-02 15:06:53.217
1089,179,4699,3061,2011-01-28 16:01:38.500
1090,179,4699,3236,2011-01-28 15:59:00.013
1091,179,4700,3258,2011-01-28 16:09:29.280
1092,180,3238,2805,2010-11-10 22:52:55.903
1093,180,4651,130,2010-11-10 23:01:32.343
1094,181,1471,15,2011-02-14 12:46:25.263
1095,181,1834,2444,2011-02-10 12:15:03.513
1096,181,2071,1831,2011-02-17 15:11:08.670
1097,181,3238,531,2011-02-22 21:47:11.263
1098,181,3618,1244,2011-02-22 21:49:51.013
1099,182,1049,153,2011-02-01 11:30:38.153
1100,182,1834,2444,2011-01-30 13:13:51.343
1101,182,1955,2113,2011-02-01 21:48:20.310
1102,182,4706,277,2011-02-01 21:17:33.937
1103,183,1023,903,2011-04-07 11:36:02.233
1104,183,1023,1108,2011-04-07 11:35:58.200
1105,183,1208,992,2011-04-04 21:05:54.030
1106,183,3004,2721,2011-04-06 13:36:58.577
1107,183,3033,495,2011-04-05 09:59:33.217
1108,183,3034,691,2011-04-05 10:56:02.360
1109,183,3594,2362,2011-04-04 13:28:49.873
1110,186,1471,15,2010-12-31 12:32:04.343
1111,186,3238,950,2011-01-06 18:50:34.797
1112,186,4445,3061,2011-01-06 19:52:09.670
1113,187,1016,1788,2011-01-19 14:39:06.967
1114,187,1955,2113,2011-01-20 00:03:23.280
1115,187,2901,200,2011-01-19 20:02:06.967
1116,187,3616,992,2011-01-13 21:43:49.780
1117,187,4154,1612,2011-01-17 23:05:25.060
1118,188,3620,513,2011-03-30 11:38:44.873
1119,188,3620,1407,2011-03-30 11:38:44.873
1120,188,4699,3067,2011-03-30 08:39:26.483
1121,189,19,359,2011-05-03 22:17:07.060
1122,189,37,37,2011-03-29 15:03:03.123
1123,189,37,2368,2011-03-29 15:02:50.310
1124,189,39,932,2011-04-04 19:05:20.107
1125,189,43,1065,2011-04-12 17:19:22.047
1126,189,55,354,2011-04-05 14:25:11.217
1127,189,75,43,2011-04-03 10:24:04.450
1128,189,79,729,2011-03-23 15:20:34.577
1129,189,90,1097,2011-04-28 18:20:24.747
1130,189,95,509,2011-03-28 20:40:37.250
1131,189,131,511,2011-03-14 21:19:58.250
1132,189,132,70,2011-04-26 14:22:06.810
1133,189,406,1369,2011-04-04 21:25:34.340
1134,189,496,2127,2011-04-28 13:17:30.060
1135,189,510,1004,2011-02-24 11:33:52.780
1136,189,515,219,2011-04-04 15:32:41.577
1137,189,583,1314,2011-04-28 18:14:36.780
1138,189,762,452,2011-02-19 14:15:43.700
1139,189,765,360,2011-03-28 14:39:26.577
1140,189,1019,621,2011-02-17 19:41:10.420
1141,189,1024,177,2011-02-22 09:13:42.187
1142,189,1049,153,2011-02-22 09:11:37.967
1143,189,1261,1276,2011-02-24 11:23:59.060
1144,189,1582,259,2011-04-01 21:31:16.390
1145,189,1830,322,2011-03-23 21:14:44.293
1146,189,1834,2444,2011-04-01 23:49:26.827
1147,189,1954,1024,2011-02-20 03:16:37.467
1148,189,1955,2035,2011-03-25 14:26:35.357
1149,189,2184,1745,2011-03-25 13:14:46.513
1150,189,2241,79,2011-05-02 22:58:36.857
1151,189,2901,2153,2011-04-28 23:07:34.950
1152,189,2972,3088,2011-03-19 14:06:47.340
1153,189,2978,15,2011-03-29 21:23:47.903
1154,189,2980,722,2011-05-01 19:21:32.390
1155,189,2980,3481,2011-05-01 19:26:52.653
1156,189,3004,2721,2011-04-01 21:33:01.030
1157,189,3033,495,2011-04-01 21:30:21.733
1158,189,3034,691,2011-04-01 21:29:14.250
1159,189,3238,170,2011-04-06 08:13:16.140
1160,189,3261,1831,2011-04-01 23:46:34.903
1161,189,3297,1220,2011-03-21 15:04:19.217
1162,189,3301,2427,2011-04-05 14:28:10.483
1163,189,3302,1035,2011-04-15 23:51:39.233
1164,189,3444,3199,2011-03-18 18:59:48.013
1165,189,3500,2042,2011-03-23 21:21:24.450
1166,189,3594,2362,2011-03-23 19:22:41.797
1167,189,3594,2364,2011-03-23 19:23:20.607
1168,189,3608,1628,2011-05-03 22:16:59.467
1169,189,3609,728,2011-03-23 15:06:08.967
1170,189,3613,3154,2011-04-04 18:50:38.153
1171,189,4164,1316,2011-03-19 13:55:00.857
1172,189,4439,829,2011-03-12 16:23:22.577
1173,189,4440,822,2011-03-12 16:28:13.047
1174,189,4467,3089,2011-03-19 14:19:13.467
1175,189,4699,3061,2011-03-05 10:32:12.043
1176,189,4699,3236,2011-03-05 10:32:12.043
1177,189,4700,3258,2011-03-05 10:33:21.763
1178,189,4706,179,2011-03-19 13:43:34.873
1179,189,4706,3337,2011-03-19 13:51:17.043
1180,189,4857,3306,2011-04-19 07:10:25.687
1181,189,4894,630,2011-03-23 21:24:59.390
1182,189,4895,3354,2011-03-23 22:24:36.233
1183,189,4954,3482,2011-05-01 23:54:51.013
1184,189,4972,3396,2011-05-04 08:36:39.640
1185,190,140,153,2011-03-09 22:06:28.623
1186,190,4856,516,2011-03-08 13:32:29.827
1187,191,4595,1983,2011-08-29 20:56:20.250
1188,193,1688,2413,2011-11-21 14:06:22.343
1189,193,1867,3221,2011-11-22 10:36:46.830
1190,193,2865,282,2011-11-22 10:34:16.423
1191,193,3306,622,2011-11-22 10:08:32.550
1192,193,3608,952,2011-11-14 23:11:46.650
1193,193,4167,2715,2011-11-21 14:04:01.890
1194,193,4287,513,2011-11-22 14:11:53.577
1195,193,5497,3570,2011-11-23 19:06:06.833
1196,193,5497,3574,2011-11-23 19:05:47.210
1197,193,5498,729,2011-11-23 18:55:24.007
1198,194,1176,1483,2011-12-01 23:18:21.937
1199,194,1176,2380,2011-12-01 23:18:21.937
1200,194,1955,3132,2011-12-06 10:31:29.903
1201,194,3301,2427,2011-12-05 12:14:36.310
1202,195,763,1304,2012-01-31 22:57:13.827
1203,195,1014,137,2012-01-31 19:17:00.153
1204,195,1023,903,2012-01-30 11:40:36.240
1205,195,1023,1108,2012-01-30 11:40:36.240
1206,195,1955,3129,2012-01-31 22:46:01.653
1207,195,3033,2453,2012-01-29 22:53:43.930
1208,195,3040,630,2012-02-02 23:45:55.593
1209,195,3500,2042,2012-01-23 23:02:09.127
1210,195,4701,3434,2012-01-31 16:24:04.927
1211,195,4857,3306,2012-01-24 17:50:24.977
1212,197,2978,15,2011-10-09 09:01:03.720
1213,197,4287,513,2011-10-12 23:07:40.457
1214,197,4699,3061,2011-10-11 12:59:03.860
