,MotID,LidID,EinstID,Timastimpill
4171,48,27,448,2003-12-30 08:30:13.437
4172,48,27,524,2003-12-30 08:30:13.437
4173,48,27,621,2003-12-30 08:30:13.437
4174,48,27,1023,2003-12-30 08:30:13.437
4175,48,52,91,2003-12-29 14:28:39.013
4176,48,52,136,2003-12-29 14:29:47.997
4177,48,52,246,2003-12-29 14:32:16.170
4178,48,52,326,2003-12-29 14:31:58.607
4179,48,52,589,2003-12-29 14:28:50.700
4180,48,52,626,2003-12-29 14:30:16.763
4181,48,54,64,2003-12-29 14:35:25.607
4182,48,54,135,2003-12-29 14:34:17.543
4183,48,54,175,2003-12-29 14:34:17.543
4184,48,54,387,2003-12-29 14:34:17.543
4185,48,54,553,2003-12-29 14:35:07.983
4186,48,54,1453,2003-12-29 14:37:42.357
4187,48,132,388,2003-12-29 10:58:27.700
4188,48,156,252,2003-12-29 16:17:29.950
4189,48,156,596,2003-12-29 16:17:29.950
4190,48,156,691,2003-12-29 16:17:29.950
4191,48,156,692,2003-12-29 16:17:29.950
4192,48,156,1070,2003-12-29 16:17:29.950
4193,48,156,1093,2003-12-29 16:17:29.950
4194,48,156,1132,2003-12-29 16:17:29.950
4195,48,482,126,2003-12-29 16:19:34.263
4196,48,482,161,2003-12-29 16:19:34.263
4197,48,482,259,2003-12-29 16:19:34.263
4198,48,482,265,2003-12-29 16:19:34.263
4199,48,482,1074,2003-12-29 16:19:34.263
4200,48,510,528,2003-12-21 13:27:43.293
4201,48,510,997,2003-12-21 13:25:08.263
4202,48,510,999,2003-12-21 13:01:07.077
4203,48,510,1000,2003-12-21 12:58:45.590
4204,48,510,1004,2003-12-21 13:24:12.450
4205,48,510,1005,2003-12-21 13:26:59.530
4206,48,510,1008,2003-12-21 13:28:17.327
4207,48,510,1009,2003-12-21 12:53:35.530
4208,48,510,1449,2003-12-21 13:31:58.623
4209,48,510,1450,2003-12-21 13:35:26.780
4210,48,510,1451,2003-12-21 13:37:27.153
4211,48,763,1167,2003-12-19 17:10:11.030
4212,48,763,1182,2003-12-19 17:10:11.030
4213,48,763,1302,2003-12-19 17:12:56.340
4214,48,763,1303,2003-12-19 17:11:34.747
4215,48,763,1304,2003-12-19 17:16:50.543
4216,48,763,1305,2003-12-19 17:27:01.403
4217,48,763,1310,2003-12-19 17:16:32.920
4218,48,763,1330,2003-12-19 17:18:57.217
4219,48,855,82,2003-12-29 21:09:53.263
4220,48,855,164,2003-12-29 21:09:34.343
4221,48,855,283,2003-12-29 21:11:17.640
4222,48,855,315,2003-12-29 21:11:03.640
4223,48,855,986,2003-12-29 21:09:15.700
4224,48,855,990,2003-12-29 21:10:11.140
4225,48,855,1123,2003-12-29 21:11:44.217
4226,48,1024,103,2003-12-29 16:17:02.983
4227,48,1024,167,2003-12-29 16:17:35.437
4228,48,1024,296,2003-12-29 16:17:24.310
4229,48,1024,1121,2003-12-29 16:17:17.140
4230,48,1024,1225,2003-12-29 16:18:06.860
4231,48,1024,1454,2003-12-29 16:21:10.733
4232,48,1024,1455,2003-12-29 16:22:44.763
4233,48,1049,179,2003-12-29 16:24:03.687
4234,48,1049,317,2003-12-29 16:24:32.653
4235,48,1049,842,2003-12-29 16:24:29.107
4236,48,1049,1297,2003-12-29 16:24:03.687
4237,48,1049,1456,2003-12-29 16:25:27.840
4238,48,1256,98,2003-12-29 16:49:53.437
4239,48,1256,123,2003-12-29 16:51:49.530
4240,48,1256,240,2003-12-29 16:51:27.653
4241,48,1256,300,2003-12-29 16:52:09.653
4242,48,1256,465,2003-12-29 16:50:13.530
4243,48,1256,578,2003-12-29 16:52:32.857
4244,48,1256,580,2003-12-29 16:50:28.327
4245,48,1256,591,2003-12-29 16:50:58.967
4246,49,36,84,2004-01-05 20:07:30.450
4247,49,36,131,2004-01-05 20:07:30.450
4248,49,36,348,2004-01-05 20:07:30.450
4249,49,36,481,2004-01-05 20:07:30.450
4250,49,36,532,2004-01-05 20:07:30.450
4251,49,36,738,2004-01-05 20:07:30.450
4252,49,36,1272,2004-01-05 20:07:30.450
4253,49,36,1274,2004-01-05 20:12:42.420
4254,49,36,1275,2004-01-05 20:07:30.450
4255,49,36,1376,2004-01-05 20:07:30.450
4256,49,144,544,2004-01-04 15:30:16.590
4257,49,144,605,2004-01-04 15:30:16.590
4258,49,144,678,2004-01-04 15:30:16.590
4259,49,144,914,2004-01-04 15:30:16.590
4260,49,144,917,2004-01-04 15:30:16.590
4261,49,463,65,2004-01-06 20:30:35.233
4262,49,463,191,2004-01-06 20:30:35.233
4263,49,463,282,2004-01-06 20:30:35.233
4264,49,463,476,2004-01-06 20:30:35.233
4265,49,463,772,2004-01-06 20:30:35.233
4266,49,463,774,2004-01-06 20:30:35.233
4267,49,1089,151,2004-01-06 20:20:51.233
4268,49,1089,622,2004-01-06 20:20:51.233
4269,49,1089,764,2004-01-06 20:20:51.233
4270,49,1089,766,2004-01-06 20:20:51.233
4271,49,1089,767,2004-01-06 20:20:51.233
4272,49,1089,1019,2004-01-06 20:20:51.233
4273,49,1089,1334,2004-01-06 20:20:51.233
4274,49,1089,1463,2004-01-06 20:36:49.390
4275,49,1197,28,2004-01-06 17:39:15.187
4276,49,1197,419,2004-01-06 17:39:15.187
4277,49,1197,507,2004-01-06 17:39:15.187
4278,49,1197,1051,2004-01-06 17:39:15.187
4279,49,1197,1052,2004-01-06 17:39:15.187
4280,49,1197,1244,2004-01-06 17:39:15.187
4281,49,1197,1249,2004-01-06 17:39:15.187
4282,49,1446,49,2004-01-06 10:25:47.840
4283,49,1446,125,2004-01-06 10:26:27.547
4284,49,1446,299,2004-01-06 10:27:55.403
4285,49,1446,306,2004-01-06 10:30:56.890
4286,49,1446,309,2004-01-06 10:26:47.030
4287,49,1446,336,2004-01-06 10:27:32.263
4288,49,1446,384,2004-01-06 10:27:02.983
4289,49,1446,462,2004-01-06 10:29:26.170
4290,49,1446,769,2004-01-06 10:28:36.043
4291,49,1469,19,2004-01-04 22:52:32.810
4292,49,1469,80,2004-01-04 22:45:25.327
4293,49,1469,87,2004-01-04 22:45:25.327
4294,49,1469,110,2004-01-04 22:45:25.327
4295,49,1469,513,2004-01-04 22:45:25.327
4296,49,1469,888,2004-01-04 22:47:54.233
4297,49,1469,983,2004-01-07 22:08:59.373
4298,49,1469,1270,2004-01-04 22:45:25.327
4299,49,1469,1407,2004-01-04 22:45:25.327
4300,49,1469,1462,2004-01-06 17:40:17.390
4301,50,673,35,2004-01-20 19:50:55.187
4302,50,673,61,2004-01-20 19:42:54.107
4303,50,673,82,2004-01-20 19:48:34.373
4304,50,673,164,2004-01-20 19:50:12.607
4305,50,673,283,2004-01-20 19:43:39.780
4306,50,673,990,2004-01-20 19:49:03.373
4307,50,673,1464,2004-01-20 19:52:56.733
4308,50,1024,103,2004-01-19 15:52:50.233
4309,50,1024,167,2004-01-19 15:52:50.233
4310,50,1024,296,2004-01-19 15:52:50.233
4311,50,1024,1121,2004-01-19 15:52:50.233
4312,50,1024,1225,2004-01-19 15:52:50.233
4313,50,1024,1454,2004-01-19 15:52:50.233
4314,50,1024,1455,2004-01-19 15:52:50.233
4315,50,1049,179,2004-01-19 11:53:18.327
4316,50,1049,317,2004-01-19 11:53:18.327
4317,50,1049,842,2004-01-19 11:53:18.327
4318,50,1049,1297,2004-01-19 11:53:18.327
4319,50,1049,1456,2004-01-19 11:53:18.327
4320,52,84,142,2004-02-18 14:15:19.653
4321,52,84,200,2004-02-18 14:16:18.403
4322,52,84,325,2004-02-18 14:13:05.763
4323,52,84,1035,2004-02-18 14:13:05.763
4324,52,84,1471,2004-02-18 14:20:40.983
4325,52,84,1472,2004-02-18 14:22:58.547
4326,52,172,31,2004-02-04 13:19:42.327
4327,52,172,129,2004-02-04 13:13:34.280
4328,52,172,219,2004-02-04 13:17:51.060
4329,52,172,355,2004-02-04 13:16:16.060
4330,52,172,421,2004-02-04 13:14:38.030
4331,52,172,463,2004-02-04 13:18:55.980
4332,52,172,1176,2004-02-04 13:16:57.480
4333,52,172,1308,2004-02-04 13:11:35.047
4334,52,172,1442,2004-02-04 13:12:40.873
4335,52,1175,1265,2004-02-22 19:55:21.797
4336,52,1175,1346,2004-02-09 16:28:52.840
4337,52,1175,1475,2004-02-22 20:01:26.623
4338,52,1175,1476,2004-02-22 20:02:34.607
4339,52,1175,1477,2004-02-22 20:03:39.077
4340,53,22,149,2004-03-02 21:22:33.687
4341,53,22,342,2004-03-02 21:22:43.577
4342,53,22,617,2004-03-02 21:23:10.653
4343,53,22,637,2004-03-02 21:23:48.890
4344,53,22,1232,2004-03-02 21:22:17.090
4345,53,22,1235,2004-03-02 21:22:56.483
4346,53,22,1287,2004-03-02 21:23:21.967
4347,53,84,200,2004-03-02 12:53:55.810
4348,53,84,311,2004-03-02 12:54:56.950
4349,53,84,325,2004-03-02 12:53:55.810
4350,53,84,1035,2004-03-02 12:53:55.810
4351,53,84,1041,2004-03-02 12:56:09.920
4352,53,84,1471,2004-03-02 12:53:55.810
4353,53,84,1472,2004-03-02 12:53:55.810
4354,53,658,102,2004-02-16 14:37:25.733
4355,53,658,241,2004-02-16 14:37:25.733
4356,53,658,605,2004-02-16 14:37:25.733
4357,53,658,678,2004-02-16 14:37:25.733
4358,53,658,905,2004-02-16 14:37:25.733
4359,53,658,914,2004-02-16 14:37:25.733
4360,53,855,82,2004-03-02 19:58:52.407
4361,53,855,283,2004-03-02 19:58:52.407
4362,53,855,315,2004-03-02 19:58:52.407
4363,53,855,986,2004-03-02 19:58:52.407
4364,53,855,1123,2004-03-02 19:58:52.407
4365,53,1255,528,2004-02-17 12:33:38.560
4366,53,1255,997,2004-02-17 12:33:12.513
4367,53,1255,1000,2004-02-17 12:32:38.123
4368,53,1255,1004,2004-02-17 12:32:18.640
4369,53,1255,1005,2004-02-17 12:33:20.030
4370,53,1255,1008,2004-02-17 12:33:40.717
4371,53,1255,1009,2004-02-17 12:32:32.200
4372,53,1255,1449,2004-02-17 12:33:52.623
4373,53,1255,1450,2004-02-17 12:33:59.857
4374,53,1255,1451,2004-02-17 12:32:45.653
4375,53,1442,161,2004-03-02 13:22:23.403
4376,53,1442,596,2004-03-02 13:24:34.530
4377,53,1442,692,2004-03-02 13:23:59.060
4378,53,1442,1070,2004-03-02 13:23:18.373
4379,53,1442,1093,2004-03-03 15:43:12.607
4380,53,1442,1132,2004-03-02 13:22:02.590
4381,53,1471,15,2004-03-04 19:50:37.717
4382,53,1471,166,2004-03-04 20:00:38.217
4383,53,1471,456,2004-03-04 19:56:13.060
4384,53,1471,688,2004-03-04 19:54:51.467
4385,53,1471,995,2004-03-04 19:58:44.200
4386,53,1471,1338,2004-03-04 20:01:40.530
4387,53,1471,1462,2004-03-04 19:51:46.607
4388,53,1616,129,2004-03-03 13:18:26.153
4389,53,1616,355,2004-03-03 13:25:09.873
4390,53,1616,421,2004-03-03 13:26:21.077
4391,53,1616,463,2004-03-03 13:23:42.263
4392,53,1616,1177,2004-03-03 13:27:09.873
4393,53,1616,1308,2004-03-03 13:19:24.500
4394,53,1616,1481,2004-03-03 13:22:47.907
4395,54,19,97,2004-03-30 12:32:19.343
4396,54,19,255,2004-03-30 12:32:19.343
4397,54,19,359,2004-03-30 12:32:19.343
4398,54,19,545,2004-03-30 12:32:19.343
4399,54,19,557,2004-03-30 12:32:19.343
4400,54,19,593,2004-03-30 12:32:19.343
4401,54,19,717,2004-03-30 12:34:21.670
4402,54,19,1390,2004-03-30 12:32:19.343
4403,54,27,212,2004-03-21 15:17:46.467
4404,54,27,453,2004-03-21 15:18:09.077
4405,54,27,621,2004-03-21 15:15:34.810
4406,54,27,630,2004-03-21 15:19:32.013
4407,54,27,633,2004-03-21 15:18:36.717
4408,54,27,645,2004-04-16 12:07:55.403
4409,54,27,1425,2004-03-21 15:19:18.577
4410,54,34,20,2004-03-30 20:26:07.920
4411,54,34,115,2004-03-30 20:26:07.920
4412,54,34,169,2004-03-30 20:26:07.920
4413,54,34,188,2004-03-30 20:26:07.920
4414,54,34,230,2004-03-30 20:26:07.920
